id,session,identifier,title,jurisdiction_id,media_type,url,note
a4225e70-045c-4a3c-9cc2-520d65fbd090,2018,SB 2084,AN ACT RELATING TO PUBLIC UTILITIES AND CARRIERS - WATER SUPPLY (Allows the town of Smithfield to charge interest on delinquent water payments at a rate of not more than twelve percent (12%) per annum.),ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText18/SenateText18/S2084.pdf,2084
0ccdac8a-7c47-4d6e-88a5-e7b298e73848,2019,HR 6096,HOUSE RESOLUTION CONGRATULATING TOLMAN BOYS SOCCER HEAD COACH DAN SILVA ON BEING NAMED THE RHODE ISLAND INTERSCHOLASTIC LEAGUE 2018-2019 MALE COACH OF THE YEAR,ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText19/HouseText19/H6096.pdf,6096
d2af7d28-af56-4f77-bc0e-b8d797c17b4a,2019,SR 244,"SENATE RESOLUTION DESIGNATING THE MONTH OF FEBRUARY, 2019 AS ""CHILDREN’S DENTAL HEALTH MONTH"" IN THE STATE OF RHODE ISLAND",ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText19/SenateText19/S0244.pdf,244
24bc7b0a-ecb5-47df-90fd-e580e32b9922,2019,SB 643,"AN ACT RELATING TO LABOR AND LABOR RELATIONS -- TEMPORARY DISABILITY INSURANCE (Increases tax wage base for contributions to TDI /TCI, expands eligibility, increases benefit rates, adds sibling and grandchild in coverage benefits, increases temp caregiver weeks, and institutes fines for not reinstating an employee who uses program.)",ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText19/SenateText19/S0643.pdf,643
8009be21-3fe0-4cc2-b8a4-6577d58101e4,2018,SB 2599,AN ACT RELATING TO PROBATE PRACTICE AND PROCEDURE -- INHERITANCE FROM CHILD BY NON-SUPPORTING PARENT (Provides a mechanism for disqualification of parent(s) of a child who dies intestate upon petition to the probate court for denial or limitation of the right of the parent(s) to a share of the decedent's estate.),ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText18/SenateText18/S2599.pdf,2599
4e16e696-db1a-462c-9a73-3d1f3532f55d,2019,SR 12,"SENATE RESOLUTION EXPRESSING CONDOLENCES ON THE PASSING OF THE MOST REVEREND, BISHOP ROBERT E. MULVEE",ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText19/SenateText19/S0012.pdf,12
d012f07b-3e33-4861-a541-25935609d0ef,2019,HR 5665,"HOUSE RESOLUTION RESPECTFULLY REQUESTING AN ASSESSMENT OF THE BENEFITS TO RHODE ISLAND OF ENACTMENT OF A GREEN NEW DEAL, INCLUDING, BUT NOT LIMITED TO, FINDINGS AND RECOMMENDATIONS FOR STATE LEGISLATION BASED ON GREEN NEW DEAL PRINCIPLES.",ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText19/HouseText19/H5665.pdf,5665
5c9a10ab-6572-4b44-a183-21557cdd29ef,2019,HB 6090,"AN ACT RELATING TO COURTS AND CIVIL PROCEDURE--COURTS -- SUPERIOR COURT (Changes the name of the drug court magistrate to the ""Rhode Island Superior Court adult drug/recovery court magistrate and changes the name of the court to the ""Rhode Island Superior Court adult drug/recovery court"".)",ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText19/HouseText19/H6090.pdf,6090
b6337c55-6dc8-4a2d-8192-ca1467f668ec,2017,HB 5837,AN ACT RELATING TO PUBLIC UTILITIES & CARRIERS - RHODE ISLAND PUBLIC TRANSIT AUTHORITY (Authorizes RIPTA to provide an open-door service to all passengers to and from Rhode Island to locations within five (5) miles of the Rhode Island boarder into Massachusetts and Connecticut.),ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText17/HouseText17/H5837.pdf,5837
5add1d36-2d3c-4e6c-a3b3-d88325118a38,2018,HB 7367,"AN ACT RELATING TO EDUCATION (Allows school committees and the Rhode Island Society of Technology Educators (""RISTE"") to enter into joint purchase agreements for the purchase of technology and IT infrastructure.)",ocd-jurisdiction/country:us/state:ri/government,application/pdf,http://webserver.rilin.state.ri.us/BillText/BillText18/HouseText18/H7367A.pdf,7367  SUB A
